# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 13 11:55:02 BRT 2020 [seed=1589381700927]
# -beagle_GPU -beagle_order 1 apes.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	speciation
3009000	-1817.80064593676	1.6896589858934643	-1819.4903049226534	0.06451581388280013	0.2514202723549757	9.890777902795481	17.282750910312085	0.3622776812492394	0.23197350868095584	0.15146077511038133	0.2542880349594236	1.0	1.0	-1819.4903049226534	0.0	8.971271916033471
3010000	-1819.5634601164725	-1.1828732817463106	-1818.380586834726	0.06796210533469424	0.27760026352232103	25.803795857016734	29.709359109151013	0.292284145726147	0.27884648990433764	0.15577943514263118	0.2730899292268843	1.0	1.0	-1818.380586834726	0.0	9.089467506948608
3011000	-1817.1270272735478	-0.7999895747630283	-1816.3270376987848	0.05726672176225788	0.2261308767070953	30.53393660302575	34.352421709846666	0.292284145726147	0.27884648990433764	0.15577943514263118	0.2730899292268843	1.0	1.0	-1816.3270376987848	0.0	10.189527849427975
3012000	-1814.856480896876	1.8768401531622505	-1816.7333210500383	0.06678584839180465	0.23447730530893912	10.431872467067507	17.56427440811992	0.29818495499743697	0.2638662498179441	0.15577943514263118	0.2821693600419879	1.0	1.0	-1816.7333210500383	0.0	9.278291554312966
3013000	-1815.066242258241	0.6943800518387278	-1815.7606223100797	0.06974415436382067	0.26224345699124635	7.463677945246532	21.970344084345005	0.3016946329723952	0.2723696512617183	0.1636989616572566	0.26223675410863007	1.0	1.0	-1815.7606223100797	0.0	8.092940868125178
3014000	-1815.1366841697368	0.9885552183053861	-1816.1252393880422	0.06176842417693647	0.23672567738833789	25.21537263997017	19.174381508361176	0.2996833380606892	0.257560987420385	0.1636989616572566	0.27905671286166933	1.0	1.0	-1816.1252393880422	0.0	10.16814300081951
3015000	-1822.3606107948792	1.5141899522175128	-1823.8748007470967	0.07082959976183144	0.28447116216798873	18.48414051886291	13.362643216339299	0.2996833380606892	0.257560987420385	0.1723206282974039	0.270435046221522	1.0	1.0	-1823.8748007470967	0.0	9.326360540763662
3016000	-1815.5335657860376	0.3936346738279628	-1815.9272004598656	0.06847019712559527	0.24357086515003934	16.587346659363117	31.848684247106235	0.31011846722553704	0.28439047055957356	0.14549114515821537	0.25999991705667413	1.0	1.0	-1815.9272004598656	0.0	10.003006399968942
3017000	-1819.9389644275184	-1.9961579921131367	-1817.9428064354051	0.05854063744954066	0.24074622201432272	37.26432396734849	30.631199860411872	0.3075787024679783	0.28439047055957356	0.13763537383198965	0.2703954531404586	1.0	1.0	-1817.9428064354051	0.0	9.118936823676755
3018000	-1813.6921988733015	1.6393656973559718	-1815.3315645706575	0.06644664467313734	0.24448186281202947	19.93841424082277	16.92912603722546	0.3075787024679783	0.2661233611578283	0.15823155905560077	0.26806637731859273	1.0	1.0	-1815.3315645706575	0.0	10.088660519049814
3019000	-1816.2281762969396	0.9175181480780203	-1817.1456944450176	0.06076171460320117	0.25274265270114626	14.331455430911735	25.2787745054375	0.3374280087291408	0.23332907728312943	0.15823155905560077	0.2710113549321291	1.0	1.0	-1817.1456944450176	0.0	9.690113947293268
3020000	-1820.0326069808928	-0.7648891505275373	-1819.2677178303652	0.06969059713103991	0.28050269192281224	9.006765464860921	40.505509603389065	0.3374280087291408	0.23332907728312943	0.16714614130591918	0.26209677268181064	1.0	1.0	-1819.2677178303652	0.0	8.463458107866085
3021000	-1818.3934682467425	-0.5206454304881909	-1817.8728228162543	0.0627481411307231	0.2510810202750207	18.719072229250024	40.505509603389065	0.3374280087291408	0.23332907728312943	0.16714614130591918	0.26209677268181064	1.0	1.0	-1817.8728228162543	0.0	9.947710793167989
3022000	-1815.0195196929951	-0.29510854011724597	-1814.7244111528778	0.058672542880132454	0.22584759275319935	25.473285165837318	35.8074328726569	0.3385261044326643	0.2518963413928316	0.14748078149269345	0.26209677268181064	1.0	1.0	-1814.7244111528778	0.0	10.435071178030027
3023000	-1819.0205130565744	0.1281769597600917	-1819.1486900163345	0.06173251800335539	0.26055741956286166	14.552409419747589	32.99917745716109	0.3385261044326643	0.25461304196768897	0.14748078149269345	0.2593800721069533	1.0	1.0	-1819.1486900163345	0.0	9.597044632003096
3024000	-1817.1812130943474	-0.44909806241624395	-1816.7321150319312	0.07699678347632452	0.28750034602783553	12.401354448406787	36.6677989818621	0.3129244429303449	0.27671658774724794	0.14748078149269345	0.2628781878297137	1.0	1.0	-1816.7321150319312	0.0	9.023634786649636
3025000	-1816.692263315087	1.0962854622963878	-1817.7885487773835	0.0626578710974209	0.2616447144947629	9.414020287799689	21.08757123470017	0.32041123466361804	0.27671658774724794	0.13999398975942032	0.2628781878297137	1.0	1.0	-1817.7885487773835	0.0	8.747871839768328
3026000	-1817.4955653179018	0.9006029008510303	-1818.3961682187528	0.06942415617624664	0.2604533570779095	11.232681020090906	24.311596017916617	0.32041123466361804	0.27671658774724794	0.164600785624851	0.23827139196428304	1.0	1.0	-1818.3961682187528	0.0	9.168547907212018
3027000	-1819.0450517797144	2.0890933351625325	-1821.134145114877	0.056581947560275174	0.235245808089594	16.266119647035694	16.581735244857484	0.31910018163194886	0.25446242670199093	0.18816599970177714	0.23827139196428304	1.0	1.0	-1821.134145114877	0.0	10.118885515998802
3028000	-1818.260446278593	2.1346034578990647	-1820.3950497364922	0.053221110051335944	0.2085946566169428	16.10274565810324	19.773614340553276	0.31910018163194886	0.25446242670199093	0.18557451026018681	0.24086288140587336	1.0	1.0	-1820.3950497364922	0.0	10.536002274962453
3029000	-1814.067664543642	1.4840419351402954	-1815.5517064787823	0.05945315249189573	0.2431572834411654	13.216934025578311	21.141156184891962	0.31910018163194886	0.2529467890483672	0.14560153095333012	0.2823514983663538	1.0	1.0	-1815.5517064787823	0.0	9.693700667567176
3030000	-1819.7361264460446	0.5744203345395569	-1820.3105467805842	0.07055925328498854	0.26111584297394963	12.390864786673506	27.990212570808303	0.31910018163194886	0.25455666555243883	0.18520102335929217	0.24114212945632016	1.0	1.0	-1820.3105467805842	0.0	9.349346347822184
3031000	-1819.4908842182142	-0.36168122589171503	-1819.1292029923225	0.07884131771862359	0.2936060039829624	8.922661485391195	33.212858445752026	0.32402524640929475	0.23381970751623118	0.17235707462671207	0.269797971447762	1.0	1.0	-1819.1292029923225	0.0	8.323224390828155
3032000	-1822.876006016655	0.050704180917319874	-1822.9267101975724	0.05235368404141563	0.2009395762337482	5.652011839123898	26.622695373906062	0.2789155140068709	0.28588469983013043	0.17975609576110932	0.2554436904018894	1.0	1.0	-1822.9267101975724	0.0	7.5243449336721495
3033000	-1814.2000017329492	0.3214453568720401	-1814.5214470898213	0.06520402064109457	0.24415393763778803	29.081812419002866	18.841441004070955	0.3124543907014257	0.24650895554331903	0.16350376134599998	0.2775328924092554	1.0	1.0	-1814.5214470898213	0.0	9.75012586424883
3034000	-1813.4167713763504	1.7264272718206435	-1815.1431986481712	0.05999867190352911	0.23347395218326514	15.253205999716402	20.0475961037191	0.34442893857678825	0.24650895554331903	0.16350376134599998	0.24555834453389283	1.0	1.0	-1815.1431986481712	0.0	10.06272226402021
3035000	-1821.4764451526642	-1.3942071771564848	-1820.0822379755077	0.06851139509109248	0.2642108321616872	2.959189449411906	20.0475961037191	0.3277710946033625	0.2645024318323453	0.18016160531942568	0.22756486824486657	1.0	1.0	-1820.0822379755077	0.0	4.642727073938161
3036000	-1816.1804769852245	0.8501622814043621	-1817.030639266629	0.0668796284207705	0.24178570616321177	16.002191753845224	27.175947153211897	0.3277710946033625	0.29017864894552325	0.14246034667110505	0.23958990978000924	1.0	1.0	-1817.030639266629	0.0	9.994527254005268
3037000	-1814.1245340805945	1.5401462710562726	-1815.6646803516508	0.05555271228272872	0.22404831943229422	17.201991831800402	22.61249954032071	0.3263286481227598	0.27944135300480705	0.15464008909242397	0.23958990978000924	1.0	1.0	-1815.6646803516508	0.0	10.371048545642385
3038000	-1817.8328789564064	-0.749511162779779	-1817.0833677936266	0.06326465498467003	0.246523469282061	26.476630621848678	33.1321178158419	0.3314680368058543	0.2307447768482514	0.15464008909242397	0.28314709725347037	1.0	1.0	-1817.0833677936266	0.0	9.854201567179679
3039000	-1815.9136200829848	0.9002363855536686	-1816.8138564685385	0.06522707284198848	0.22959468058702265	9.694861700737379	26.38953012018406	0.3210488406334072	0.25204796410667774	0.14375609800644473	0.28314709725347037	1.0	1.0	-1816.8138564685385	0.0	9.132091442402999
3040000	-1816.0878903717055	-0.6250506811162264	-1815.4628396905894	0.06601815864407726	0.24714838406983802	29.840751416487013	25.929365699580504	0.3210488406334072	0.25204796410667774	0.15850194177094828	0.2684012534889668	1.0	1.0	-1815.4628396905894	0.0	9.604281290666366
3041000	-1815.175642716664	-0.012902298840026916	-1815.162740417824	0.06367320675623366	0.24116657676319275	26.65842562471822	25.929365699580504	0.3033779931221512	0.2661928327627697	0.17467834494976928	0.2557508291653099	1.0	1.0	-1815.162740417824	0.0	9.98640504604198
3042000	-1816.229146528853	2.6421402097510676	-1818.871286738604	0.05921774796492706	0.22209018405780734	13.139000074607011	14.116696066738722	0.3289859163089187	0.2661928327627697	0.14907042176300178	0.2557508291653099	1.0	1.0	-1818.871286738604	0.0	9.959881616784843
3043000	-1812.1245836697185	0.5323973286836292	-1812.656980998402	0.0648362848658457	0.2461053680315554	20.58199535198965	26.26364138248945	0.3255149981741009	0.2661928327627697	0.15034325605254065	0.25794891301058887	1.0	1.0	-1812.656980998402	0.0	10.056743866999714
3044000	-1812.4417961923573	0.8868697994577879	-1813.3286659918151	0.06676330102046235	0.2490400830272363	12.752356254358347	26.26364138248945	0.3255149981741009	0.25565308746150356	0.15711858454229813	0.26171332982209755	1.0	1.0	-1813.3286659918151	0.0	9.552732433589853
3045000	-1814.7321977300285	0.3301488020770247	-1815.0623465321055	0.06574137622953237	0.2554699548985162	7.521484579568317	26.26364138248945	0.3248316032521301	0.2776349253909214	0.15711858454229813	0.24041488681465048	1.0	1.0	-1815.0623465321055	0.0	8.167304353554124
3046000	-1817.0262103259413	0.22482372173426413	-1817.2510340476756	0.0640562821601091	0.24620009680811458	9.884393099425246	32.613849221610295	0.3248316032521301	0.23528156880962287	0.1764657260938544	0.2634211018443927	1.0	1.0	-1817.2510340476756	0.0	9.021246755156993
3047000	-1816.2749418937367	-0.6220288017790558	-1815.6529130919575	0.06858123458494546	0.2694113613024788	9.791369663387043	41.00861041450961	0.3248316032521301	0.2512780893654781	0.1634545218912132	0.2604357854911787	1.0	1.0	-1815.6529130919575	0.0	8.769600525402842
3048000	-1815.244900939832	1.3514582830094817	-1816.5963592228413	0.07201571591240877	0.24458672017021402	15.158796827069667	21.94296185338632	0.313276266479143	0.2512780893654781	0.17500985866420038	0.2604357854911787	1.0	1.0	-1816.5963592228413	0.0	9.885264662818585
3049000	-1815.0576972105803	1.6025488193486055	-1816.6602460299289	0.05856337847607807	0.23154784691261113	15.426696021815944	21.395394415700707	0.3186675241665843	0.2748110656384509	0.15147688239122753	0.2550445278037374	1.0	1.0	-1816.6602460299289	0.0	10.108479333868395
3050000	-1817.440577804288	2.1103801009913434	-1819.5509579052793	0.06025476763142671	0.24845743969098247	12.995961524995801	15.425901142697612	0.34626107343112256	0.24721751637391265	0.14027056617833014	0.26625084401663474	1.0	1.0	-1819.5509579052793	0.0	9.59424995955619
3051000	-1817.14300908865	1.1007569599248441	-1818.2437660485748	0.060151817062104866	0.2225262417345946	13.702790794728093	27.90430212040073	0.3469495023044587	0.2575780760374587	0.14027056617833014	0.25520185547975255	1.0	1.0	-1818.2437660485748	0.0	10.038767061838165
3052000	-1814.5896233054991	0.7738526345982599	-1815.3634759400975	0.05856976677648183	0.23159703688574113	12.58169108164713	29.982811616896043	0.3260744859007226	0.2575780760374587	0.14027056617833014	0.2760768718834887	1.0	1.0	-1815.3634759400975	0.0	9.747330968688603
3053000	-1813.5615986854928	2.1280306222528367	-1815.6896293077457	0.06263630174699994	0.2316650932236857	15.97846258960553	16.80331429635138	0.32089261991246093	0.26275994202572034	0.14027056617833014	0.2760768718834887	1.0	1.0	-1815.6896293077457	0.0	10.154556611106038
3054000	-1815.3255381931544	0.9957138831148882	-1816.3212520762693	0.05814823525206048	0.23705459081670172	10.355742006114744	25.34179878567378	0.3088402173590788	0.26275994202572034	0.1693511758629904	0.25904866475221056	1.0	1.0	-1816.3212520762693	0.0	9.232829561514965
3055000	-1819.0648469844145	1.5072025102738227	-1820.5720494946884	0.04711925033995555	0.20187882866709944	11.775034054105424	25.34179878567378	0.3401286111606707	0.23269980339572596	0.16812292069139279	0.25904866475221056	1.0	1.0	-1820.5720494946884	0.0	9.952777577475493
3056000	-1819.0570253586816	0.8209116533267675	-1819.8779370120083	0.0578276991409776	0.23246992649105525	27.207321867843127	19.51272841958318	0.33934603437152633	0.2583514072937377	0.17915756325876123	0.22314499507597482	1.0	1.0	-1819.8779370120083	0.0	10.192546502341916
3057000	-1824.7529503322	-0.046167320893278685	-1824.7067830113067	0.052038366671887944	0.21127645092503655	21.300708282166976	42.43172195114047	0.3540687029052275	0.2583514072937377	0.16443489472506007	0.22314499507597482	1.0	1.0	-1824.7067830113067	0.0	10.793363576186312
3058000	-1815.8816943176241	1.3499688402523216	-1817.2316631578765	0.05798957727886064	0.23317361154892816	11.61329014615547	23.122512396564474	0.3540687029052275	0.2583514072937377	0.16443489472506007	0.22314499507597482	1.0	1.0	-1817.2316631578765	0.0	9.552837917411036
3059000	-1813.5717983493819	1.0823276588268413	-1814.6541260082088	0.07197304120082852	0.2672038487978054	12.8116123937797	21.968791312203383	0.33093011996210664	0.2583514072937377	0.1621267178767928	0.24859175486736293	1.0	1.0	-1814.6541260082088	0.0	9.328447748655627
3060000	-1812.7932941012398	0.9822901996806745	-1813.7755843009204	0.05783470504783682	0.21490877373121534	20.238654924020526	28.62865620979573	0.33093011996210664	0.2583514072937377	0.14548829064934898	0.26523018209480675	1.0	1.0	-1813.7755843009204	0.0	10.68850741774877
3061000	-1816.3906901526198	1.7407155703970254	-1818.1314057230168	0.06306902075253878	0.24983484832424982	13.378518462742848	18.15083802169694	0.3388741295516027	0.2583514072937377	0.15248256515387332	0.2502918980007864	1.0	1.0	-1818.1314057230168	0.0	9.625831473168173
3062000	-1816.352750162984	1.1167626036522798	-1817.4695127666362	0.06367899902670064	0.2516915041262282	17.775265092160833	21.7380605440167	0.3388741295516027	0.2541762406094997	0.16041990763320255	0.24652972220569513	1.0	1.0	-1817.4695127666362	0.0	9.915156239423691
3063000	-1818.1125437685546	-0.38995488948053847	-1817.722588879074	0.06503829672428865	0.245615264371367	27.42180284177672	27.613920330009034	0.33669799863593114	0.25635237152517126	0.16041990763320255	0.24652972220569513	1.0	1.0	-1817.722588879074	0.0	9.82147875110671
3064000	-1815.5581451494943	0.5571116699327803	-1816.115256819427	0.06550758761792752	0.26800517818752206	22.211367792932695	19.711493156662883	0.33048389401992867	0.24085576439478476	0.15248013239804373	0.27618020918724295	1.0	1.0	-1816.115256819427	0.0	9.550259519684289
3065000	-1815.9056767910022	0.6642284239391056	-1816.5699052149412	0.07180987329508712	0.2743101304972411	10.062742668902345	24.599958294210126	0.32079561944983803	0.24085576439478476	0.16216840696813434	0.27618020918724295	1.0	1.0	-1816.5699052149412	0.0	8.78388653842374
3066000	-1819.1975550960353	-0.3443646791939301	-1818.8531904168415	0.06775766485242013	0.2281750720553904	23.807390150934413	38.10145727960638	0.29980786845291674	0.2665676469534617	0.14576491074529163	0.28785957384833005	1.0	1.0	-1818.8531904168415	0.0	10.4177272519721
3067000	-1814.4815051012201	1.5101690909170795	-1815.9916741921372	0.05679861519942733	0.2110484866368974	8.466893743111195	20.1382213554745	0.31925759488900796	0.2571096003969924	0.14121868483986963	0.2824141198741301	1.0	1.0	-1815.9916741921372	0.0	8.893893414247133
3068000	-1818.7119535283932	1.365296362696296	-1820.0772498910894	0.06347138843372109	0.26439827338236804	11.008040734816628	19.46938591936002	0.33226655606475125	0.2571096003969924	0.14121868483986963	0.2694051586983868	1.0	1.0	-1820.0772498910894	0.0	9.082622944681887
3069000	-1812.4869855204652	0.8164007000270477	-1813.3033862204923	0.061578195998626475	0.22878354273568527	14.011439468308952	30.224713636451835	0.33226655606475125	0.2481070997687041	0.15022118546815788	0.2694051586983868	1.0	1.0	-1813.3033862204923	0.0	9.993783743843748
3070000	-1821.0844121487992	0.3983553146299972	-1821.4827674634291	0.06585994040542649	0.2681096233679398	9.496000720410766	27.59759833026421	0.33226655606475125	0.24829271245166132	0.15003557278520066	0.2694051586983868	1.0	1.0	-1821.4827674634291	0.0	8.708384489209083
3071000	-1817.9765495255126	0.09032096266036582	-1818.066870488173	0.06680801192127869	0.2700804628629357	11.426669502377273	32.288094376786916	0.3406184529299346	0.27114593052345687	0.15003557278520066	0.238200043761408	1.0	1.0	-1818.066870488173	0.0	9.093630077953543
3072000	-1813.8326173813073	1.3235684194807078	-1815.156185800788	0.05339184175553803	0.21369660087547193	17.874113274027035	26.400778463873202	0.3406184529299346	0.2399230591834005	0.15003557278520066	0.2694229151014644	1.0	1.0	-1815.156185800788	0.0	10.597130151188082
3073000	-1819.9001740820165	-0.09791580960503232	-1819.8022582724116	0.07055731319036224	0.28600071923444237	18.995776567233992	26.400778463873202	0.3406184529299346	0.23833594031834385	0.15003557278520066	0.271010033966521	1.0	1.0	-1819.8022582724116	0.0	9.288277581965348
3074000	-1817.280718603083	0.8549591241546644	-1818.1356777272376	0.06930809894973786	0.26230281334680833	19.722525755981245	20.72107576494724	0.3406184529299346	0.2595835840193206	0.15385146016484538	0.24594650288589956	1.0	1.0	-1818.1356777272376	0.0	9.735533117425927
3075000	-1819.3976516767789	-0.11312729480108885	-1819.2845243819777	0.07304977370279156	0.27868960556502653	19.994713165445415	26.78821955108776	0.31425430956291234	0.25490057069764116	0.14369698101852763	0.287148138720919	1.0	1.0	-1819.2845243819777	0.0	9.40502075894532
3076000	-1817.191411297789	1.0549721404846313	-1818.2463834382736	0.06769838255868592	0.25365039841683024	10.778255632398347	23.29316177055585	0.3140486131997182	0.2551062670608353	0.14369698101852763	0.287148138720919	1.0	1.0	-1818.2463834382736	0.0	9.1537448506585
3077000	-1815.7453177130012	0.008958825945446947	-1815.7542765389467	0.06338016632014173	0.2366610482156254	29.384052301983857	23.29316177055585	0.32496747536342885	0.2551062670608353	0.14100669386000478	0.27891956371573123	1.0	1.0	-1815.7542765389467	0.0	9.948199823707261
3078000	-1816.1649484869833	0.7785298361917459	-1816.943478323175	0.06988099786415959	0.261334659414205	19.95360180488495	21.371952905445813	0.32496747536342885	0.2593221300836319	0.1367908308372081	0.27891956371573123	1.0	1.0	-1816.943478323175	0.0	9.752480611425938
3079000	-1819.322639039384	1.1404446894975848	-1820.4630837288817	0.06563064477649522	0.23761582465196945	13.06574495522346	25.187062726253075	0.32496747536342885	0.2593221300836319	0.1363319665073238	0.2793784280456156	1.0	1.0	-1820.4630837288817	0.0	9.745341820268484
3080000	-1814.097242991912	1.1224218272804443	-1815.2196648191925	0.05980816352939753	0.24022233398244427	10.076334884836625	23.45792342925664	0.32496747536342885	0.2593221300836319	0.1363319665073238	0.2793784280456156	1.0	1.0	-1815.2196648191925	0.0	9.1303872851206
3081000	-1816.0610271096114	0.6743418145925713	-1816.7353689242038	0.056069726558158575	0.21827158412197822	27.359376050841007	24.347221730778422	0.3237000627384246	0.2593221300836319	0.13759937913232803	0.2793784280456156	1.0	1.0	-1816.7353689242038	0.0	10.57352208546896
3082000	-1818.5792161995041	1.1991787456989726	-1819.778394945203	0.06114886260021367	0.2131410502496448	23.672508123685155	24.00717472337952	0.32253534160994574	0.27230440226649216	0.1591492127933028	0.24601104333025947	1.0	1.0	-1819.778394945203	0.0	10.775988656700385
3083000	-1814.3523849487692	0.42178888790894575	-1814.774173836678	0.07007101982634249	0.2643503890722399	9.953120022308632	28.189658405147245	0.3233016685346809	0.271538075341757	0.14138817607840187	0.2637720800451604	1.0	1.0	-1814.774173836678	0.0	8.858319210114752
3084000	-1815.8517060346371	-0.5110687206889075	-1815.3406373139483	0.06156905710601957	0.24427715730193666	22.693026180304425	36.83635093382303	0.3233016685346809	0.271538075341757	0.14138817607840187	0.2637720800451604	1.0	1.0	-1815.3406373139483	0.0	10.066900376896577
3085000	-1815.6306988941117	-0.024312253116942628	-1815.6063866409947	0.055210273553997394	0.2098023324378721	26.142340074768022	36.83635093382303	0.3304382991167373	0.2644014447597006	0.16359976455994757	0.2415604915636147	1.0	1.0	-1815.6063866409947	0.0	10.83305720207823
3086000	-1814.2697545012154	0.2948529777814617	-1814.5646074789968	0.057608776113216055	0.23799050659917376	28.313120873231114	21.579355043283144	0.3304382991167373	0.25884348057043566	0.16359976455994757	0.24711845575287966	1.0	1.0	-1814.5646074789968	0.0	9.978372681476865
3087000	-1814.3525365587552	1.2924950051674173	-1815.6450315639227	0.06226122085892148	0.2438361310440229	11.629639831242681	22.48876171983957	0.3299063472378913	0.25884348057043566	0.1641317164387935	0.24711845575287966	1.0	1.0	-1815.6450315639227	0.0	9.432058603675845
3088000	-1813.0971769134724	1.1122692223369839	-1814.2094461358095	0.07027577670426258	0.26506738169890454	15.25085603136803	21.236807680897936	0.3299063472378913	0.25884348057043566	0.14150683053825514	0.26974334165341807	1.0	1.0	-1814.2094461358095	0.0	9.580673696510694
3089000	-1815.1958098478817	0.358042641759468	-1815.5538524896413	0.06268229634411585	0.25756094883862296	19.00715851367209	27.307056230369653	0.3252004914161849	0.2564965411669128	0.16369917409938958	0.2546037933175129	1.0	1.0	-1815.5538524896413	0.0	9.828576578923663
3090000	-1812.3867864251863	1.011354468987264	-1813.3981408941736	0.05954886336255818	0.22154122029741757	16.370216590798094	28.90920026924379	0.3252004914161849	0.2564965411669128	0.1662245818543657	0.2520783855625368	1.0	1.0	-1813.3981408941736	0.0	10.350640351213912
3091000	-1813.5418816600086	-0.08274760520237479	-1813.459134054806	0.07200589026584159	0.2691971893795336	7.188735899318521	28.90920026924379	0.3252004914161849	0.2554986154361567	0.1600510851490827	0.2592498079985759	1.0	1.0	-1813.459134054806	0.0	7.927389213467139
3092000	-1812.7369711044248	0.3291465427167388	-1813.0661176471415	0.06606553833838374	0.26061338591440975	8.716836691491498	28.123190358030286	0.3252004914161849	0.2554986154361567	0.1600510851490827	0.2592498079985759	1.0	1.0	-1813.0661176471415	0.0	8.554557712210588
3093000	-1814.032021474846	0.4135457229031303	-1814.4455671977491	0.07252632665566798	0.2592691713094983	10.095046819300697	28.9933314010739	0.31159288243613936	0.26848167844166826	0.15806612695446867	0.2618593121677239	1.0	1.0	-1814.4455671977491	0.0	8.94289002495106
3094000	-1824.9424735948253	-4.772530780318718	-1820.1699428145066	0.07652021792084271	0.2909157773613563	41.73690037978359	29.73250999125395	0.31677908395070054	0.26848167844166826	0.15411713831790277	0.2606220992897286	1.0	1.0	-1820.1699428145066	0.0	6.515005374883602
3095000	-1814.851827633104	0.19892137745637584	-1815.0507490105604	0.052698820668706424	0.2175980428790229	30.758518997392162	25.36971171866334	0.31677908395070054	0.26848167844166826	0.15411713831790277	0.2606220992897286	1.0	1.0	-1815.0507490105604	0.0	10.437841446557593
3096000	-1813.8386825763923	0.515242765297586	-1814.35392534169	0.060012049426106676	0.23859859931223235	23.828827722555577	24.655048164039037	0.3132589367586845	0.26848167844166826	0.15411713831790277	0.26414224648174467	1.0	1.0	-1814.35392534169	0.0	10.1689555649169
3097000	-1814.5151716006794	1.0662230333850289	-1815.5813946340645	0.07113224418499887	0.24619571301888699	17.732623538523928	23.181169301474966	0.3132589367586845	0.26709725442795773	0.15411713831790277	0.2655266704954552	1.0	1.0	-1815.5813946340645	0.0	10.011334508514302
3098000	-1813.9820550182274	1.0126143927137576	-1814.994669410941	0.05987370770219479	0.21428243009258985	9.617769834256164	26.66098755071182	0.3132589367586845	0.25783440877463853	0.16337998397122197	0.2655266704954552	1.0	1.0	-1814.994669410941	0.0	9.25714296704901
3099000	-1817.2514830829475	2.1521894902195733	-1819.4036725731671	0.05006019615327081	0.21740827667303445	10.616337106491393	16.94906946669899	0.32060181435762086	0.2567878647542428	0.1570836503926813	0.2655266704954552	1.0	1.0	-1819.4036725731671	0.0	9.503890700565247
3100000	-1815.7244348719069	-0.0724117659546124	-1815.6520231059521	0.0688918362094474	0.25994354289049704	21.54107372890371	28.601938094938895	0.31598201178712687	0.25611062404822577	0.1570836503926813	0.27082371377196623	1.0	1.0	-1815.6520231059521	0.0	9.750344570365286
3101000	-1812.7063403833165	0.5666621482145713	-1813.2730025315311	0.0636944337082947	0.24321963589810552	6.189796500973407	21.110400254888294	0.31598201178712687	0.25611062404822577	0.1570836503926813	0.27082371377196623	1.0	1.0	-1813.2730025315311	0.0	7.609031002287554
3102000	-1816.211929579522	1.2697161561134767	-1817.4816457356353	0.06602332315753584	0.2595752243406725	12.256900408987583	21.110400254888294	0.33354640124347723	0.25822332920802893	0.1395192609363309	0.26871100861216307	1.0	1.0	-1817.4816457356353	0.0	9.348857712067995
3103000	-1816.5713750603702	0.02533849115888387	-1816.596713551529	0.07324784472325035	0.28252101509091676	9.972240652794238	30.71717754358059	0.3459764776286264	0.24579325282287978	0.1395192609363309	0.26871100861216307	1.0	1.0	-1816.596713551529	0.0	8.681658939149298
3104000	-1813.9345649726306	1.0175358862223174	-1814.9521008588529	0.057509487602506786	0.21609484212703772	24.176874219227482	24.6826519684511	0.3459764776286264	0.253501653190737	0.1543271855456336	0.2461946836350032	1.0	1.0	-1814.9521008588529	0.0	10.702485009970015
3105000	-1815.6608837483404	-1.6269221833397598	-1814.0339615650007	0.06483413818694625	0.24594444437566085	33.263961418341246	31.80005573465467	0.34600559778850254	0.253501653190737	0.14681165180048286	0.25368109722027776	1.0	1.0	-1814.0339615650007	0.0	9.341286347496185
3106000	-1818.691682966463	1.0261336373318724	-1819.717816603795	0.0687244003623667	0.23153484613333913	18.71485158328918	25.643720751932495	0.3600091657905046	0.253501653190737	0.16024987652908687	0.22623930448967164	1.0	1.0	-1819.717816603795	0.0	10.313446773073341
3107000	-1817.3603147923618	0.23914768519849616	-1817.5994624775603	0.06884912358339013	0.2720793851311684	13.490567168897796	30.083357234685998	0.31334615913201846	0.253501653190737	0.17532153788681007	0.2578306497904346	1.0	1.0	-1817.5994624775603	0.0	9.339448344566811
3108000	-1815.2767745841963	0.48596436813925514	-1815.7627389523357	0.06593327005422511	0.24855512171450928	14.289300327097884	30.80555267647907	0.3125519535321609	0.2542958587905945	0.17540874666631678	0.25774344101092783	1.0	1.0	-1815.7627389523357	0.0	9.745876359626278
3109000	-1815.7926404706934	-1.2785864950884456	-1814.514053975605	0.055633073574465716	0.20970925195515105	4.049458460860604	30.80555267647907	0.32885971981290824	0.25348029070129463	0.1475628196884021	0.27009716979739506	1.0	1.0	-1814.514053975605	0.0	6.143706889400798
3110000	-1815.4568696676854	0.4237144512192472	-1815.8805841189046	0.05994668494259669	0.23991948267833962	8.741585058570841	29.1482868223697	0.33507646793198187	0.24726354258222102	0.1475628196884021	0.27009716979739506	1.0	1.0	-1815.8805841189046	0.0	8.743181085159833
3111000	-1817.0087000518924	1.036261432953948	-1818.0449614848465	0.07171185671165999	0.2827247449055378	16.39096812893454	18.748141725025928	0.3364969446952836	0.24726354258222102	0.1475628196884021	0.26867669303409336	1.0	1.0	-1818.0449614848465	0.0	9.349520013395283
3112000	-1815.982236960248	1.5675111690276502	-1817.5497481292757	0.0615698964146828	0.24409045052945763	13.056049947593774	20.26829802511993	0.34030031956375173	0.24346016771375287	0.1475628196884021	0.26867669303409336	1.0	1.0	-1817.5497481292757	0.0	9.65940100544343
